weburl,tname01,tname02,tname03,oname,year,country,category01,category02,category03,director
http://www.ygdy8.net/html/gndy/dyzz/20180105/55964.html,银翼杀手2049,银翼杀手2,,Blade Runner 2049,2017,美国/加拿大/英国,剧情,科幻,惊悚,丹尼斯`维伦纽瓦
http://www.ygdy8.net/html/gndy/dyzz/20180106/55977.html,绣春刀II：修罗战场,绣春刀2：修罗战场,绣春刀：修罗场,Brotherhood of Blades II: The Infernal Battlefield,2017,中国,剧情,动作,武侠,路阳
http://www.ygdy8.net/html/gndy/dyzz/20180106/55978.html,至爱梵高`星空之谜,至爱梵高,致梵高的爱,Loving Vincent,2017,英国/波兰,剧情,传记,动画,多洛塔`科别拉
http://www.ygdy8.net/html/gndy/dyzz/20180107/55981.html,太空救援,礼炮号空间站,,,2017,俄罗斯,动作,冒险,,克里姆`斯彭科
http://www.ygdy8.net/html/gndy/dyzz/20180108/56000.html,马克`费尔特：扳倒白宫之人,推倒白宫的男人(台),窃密风暴(港),Mark Felt: The Man Who Brought Down the White House,2017,美国,剧情,传记,历史,彼得`兰德斯曼
http://www.ygdy8.net/html/gndy/dyzz/20180110/56028.html,寂静中的惊奇,奇光下的秘密(台),,Wonderstruck,2017,美国,剧情,,,托德`海因斯
http://www.ygdy8.net/html/gndy/dyzz/20180110/56029.html,电锯惊魂8：竖锯,电锯惊魂8,夺魂锯：游戏重启(台),Jigsaw,2017,美国,悬疑,惊悚,恐怖,迈克尔`斯派瑞
http://www.ygdy8.net/html/gndy/dyzz/20180111/56043.html,Mr.Zhu's Summer,,,猪太狼的夏天,2017,中国,剧情,喜剧,,宋灏霖
http://www.ygdy8.net/html/gndy/dyzz/20180112/56053.html,斯特拉顿,叛谍英伦(港),金牌特勤队(台),Stratton,2017,英国,动作,惊悚,,西蒙`韦斯特
http://www.ygdy8.net/html/gndy/dyzz/20180112/56054.html,巨额来电,猜猜我是谁,反诈风暴,The Big Call,2017,中国/中国香港,剧情,犯罪,,彭顺
http://www.ygdy8.net/html/gndy/dyzz/20180113/56062.html,马斯顿教授与神奇女侠,神力女超人的秘密(台),占`诱 神奇女侠(港),Professor Marston   the Wonder Women,2017,美国,剧情,传记,爱情,安吉拉`罗宾森
http://www.ygdy8.net/html/gndy/dyzz/20180115/56079.html,再见，克里斯托弗`罗宾,再见罗宾(台),,Goodbye Christopher Robin,2017,英国,剧情,传记,历史,西蒙`柯蒂斯
http://www.ygdy8.net/html/gndy/dyzz/20180116/56090.html,看不见的客人,佈局(台),死无对证(港),Contratiempo,2016,西班牙,剧情,犯罪,悬疑,奥里奥尔`保罗
http://www.ygdy8.net/html/gndy/dyzz/20180116/56091.html,敦刻尔克,敦刻尔克大撤退,敦克尔克大行动(台),Dunkirk,2017,英国/法国/美国/荷兰,剧情,历史,战争,克里斯托弗`诺兰
http://www.ygdy8.net/html/gndy/dyzz/20180117/56096.html,伏地魔：传人的起源,,,Voldemort: Origins of the Heir,2018,英国,奇幻,冒险,,Gianmaria
http://www.ygdy8.net/html/gndy/dyzz/20180118/56105.html,The War of Loong,,,龙之战,2017,中国,动作,历史,战争,高峰
http://www.ygdy8.net/html/gndy/dyzz/20180118/56106.html,坚强,你是我的勇气(台),生命因你更强(港),Stronger,2017,美国,剧情,传记,,大卫`戈登`格林
http://www.ygdy8.net/html/gndy/dyzz/20180119/56115.html,铁雨,钢铁雨,,Steel Rain,2017,韩国,剧情,动作,,杨宇硕
http://www.ygdy8.net/html/gndy/dyzz/20180121/56129.html,疯狂父母,爸妈也疯狂(台),爸爸妈妈,Mom and Dad,2017,美国,惊悚,恐怖,,布莱恩`泰勒
http://www.ygdy8.net/html/gndy/dyzz/20180121/56137.html,雷神3：诸神黄昏,雷神索尔3：诸神黄昏(台),,Thor: Ragnarok,2017,美国,动作,奇幻,冒险,塔伊加`维迪提
http://www.ygdy8.net/html/gndy/dyzz/20180121/56138.html,哥斯拉：怪兽行星,哥斯拉：怪兽星球,,Godzilla: Planet of the Monsters,2017,日本,动画,科幻,,静野孔文
http://www.ygdy8.net/html/gndy/dyzz/20180121/56139.html,全球风暴,人造天劫(港),气象战(台),Geostorm,2017,美国,动作,科幻,灾难,迪安`德夫林
http://www.ygdy8.net/html/gndy/dyzz/20180123/56155.html,地球：神奇的一天,地球：奇妙的一天(港),,Earth: One Amazing Day,2017,中国/英国,纪录片,,,理查德`戴尔
http://www.ygdy8.net/html/gndy/dyzz/20180123/56156.html,迷镇凶案,完美社区谋杀案(台),坚离地死人劫案(港),Suburbicon,2017,美国/英国,喜剧,犯罪,悬疑,乔治`克鲁尼
http://www.ygdy8.net/html/gndy/dyzz/20180124/56157.html,追龙,卧虎2,跛豪,Chasing the Dragon,2017,中国香港/中国,动作,犯罪,,王晶
http://www.ygdy8.net/html/gndy/dyzz/20180125/56169.html,Miracles of the Namiya General Store,,,解忧杂货店,2017,中国,剧情,奇幻,,韩杰
http://www.ygdy8.net/html/gndy/dyzz/20180127/56178.html,你好布拉德,人生剩利组(台),布拉德的中年危机,Brad's Status,2017,美国,剧情,喜剧,音乐,麦克`怀特
http://www.ygdy8.net/html/gndy/dyzz/20180127/56179.html,一呼一吸,我要为你呼吸(台),让我心呼吸(港),Breathe,2017,英国,剧情,传记,爱情,安迪`瑟金斯
http://www.ygdy8.net/html/gndy/dyzz/20180128/56187.html,最后的旗帜,三个小生去送殡(港),特殊任务2,Last Flag Flying,2017,美国,剧情,喜剧,,理查德`林克莱特
http://www.ygdy8.net/html/gndy/dyzz/20180128/56188.html,The Thousand Faces of Dunjia,,,奇门遁甲,2017,中国/中国香港,动作,奇幻,,袁和平
http://www.ygdy8.net/html/gndy/dyzz/20180128/56189.html,勇往直前,无路可退(台),烈焰雄心(港),Only the Brave,2017,美国,剧情,传记,灾难,约瑟夫`科辛斯基
http://www.ygdy8.net/html/gndy/dyzz/20180129/56190.html,迷镇凶案,完美社区谋杀案(台),坚离地死人劫案(港),Suburbicon,2017,美国/英国,喜剧,犯罪,悬疑,乔治`克鲁尼
http://www.ygdy8.net/html/gndy/dyzz/20180129/56193.html,罗曼先生，你好,罗曼律师,贫民区,"Roman J. Israel, Esq.",2017,美国,剧情,犯罪,,丹`吉尔罗伊
http://www.ygdy8.net/html/gndy/dyzz/20180130/56195.html,寻梦环游记,可可夜总会(台),玩转极乐园(港),Coco,2017,美国,喜剧,动画,冒险,李`昂克里奇
http://www.ygdy8.net/html/gndy/dyzz/20180131/56198.html,奇迹男孩,奇迹,,Wonder,2017,美国/香港,剧情,儿童,家庭,斯蒂芬`卓博斯基
http://www.ygdy8.net/html/gndy/dyzz/20180202/56208.html,圣鹿之死,,,The Killing of a Sacred Deer,2017,英国/爱尔兰,剧情,奇幻,惊悚,欧格斯`兰斯莫斯
http://www.ygdy8.net/html/gndy/dyzz/20180203/56211.html,心理罪之城市之光,心理罪`城市之光,城市之光,The Liquidator,2017,中国/中国香港,动作,犯罪,悬疑,徐纪周
http://www.ygdy8.net/html/gndy/dyzz/20180203/56221.html,方形,抓狂美术馆(台),方寸见人心(港),The Square,2017,瑞典/德国/法国/丹麦,剧情,喜剧,,鲁本`奥斯特伦德
http://www.ygdy8.net/html/gndy/dyzz/20180204/56222.html,灵魂摆渡`黄泉,灵魂摆渡大电影,灵魂摆渡 电影版,The Ferry Man MANJUSAKA,2018,中国,悬疑,奇幻,惊悚,巨兴茂
http://www.ygdy8.net/html/gndy/dyzz/20180204/56224.html,冰雪之行,雪野寻生,,Walking Out,2017,美国,剧情,悬疑,冒险,Alex
http://www.ygdy8.net/html/gndy/dyzz/20180205/56240.html,缩小人生,缩身,,Downsizing,2017,美国,剧情,喜剧,科幻,亚历山大`佩恩
http://www.ygdy8.net/html/gndy/dyzz/20180205/56241.html,佛罗里达乐园,迪士尼的夏天(台),欢迎光临奇幻城堡(台),The Florida Project,2017,美国,剧情,儿童,,肖恩`贝克
http://www.ygdy8.net/html/gndy/dyzz/20180205/56243.html,Legend of the Demon Cat ,KU-KAI 美しき王妃の謎,沙門空海唐の国にて鬼と宴す,妖猫传/沙门空海/沙门空海之大唐鬼宴/大唐鬼宴/空海/空海,2017,中国/日本,剧情,悬疑,奇幻,陈凯歌
http://www.ygdy8.net/html/gndy/dyzz/20180206/56249.html,科洛弗悖论,科洛弗档案3,上帝粒子,The Cloverfield Paradox / God Particle / Cloverfield Station,2018,美国,科幻,悬疑,惊悚,朱利叶斯`约拿
http://www.ygdy8.net/html/gndy/dyzz/20180206/56252.html,忍之国,忍者之国,,忍びの国 / Shinobi no kuni / Mumon The Land of Stealth,2017,日本,战争,,,中村义洋
http://www.ygdy8.net/html/gndy/dyzz/20180207/56254.html,至暗时刻,最黑暗的时刻(台),黑暗对峙(港),Darkest Hour,2017,英国/美国,剧情,传记,历史,乔`赖特
http://www.ygdy8.net/html/gndy/dyzz/20180208/56265.html,小马宝莉大电影,彩虹小马大电影,我的小马驹大电影,My Little Pony: The Movie,2017,美国/加拿大,喜剧,动画,冒险,杰森`西森
http://www.ygdy8.net/html/gndy/dyzz/20180209/56266.html,妖铃铃,妖妖铃,妖妖零,Goldbuster,2017,中国,喜剧,恐怖,,吴君如
http://www.ygdy8.net/html/gndy/dyzz/20180209/56270.html,Inference Notes,,,推理笔记/推理笔记电影版/推理笔记之拉普拉斯妖,2017,中国,剧情,悬疑,,张天辉
http://www.ygdy8.net/html/gndy/dyzz/20180209/56271.html,东方快车谋杀案,,,Murder on the Orient Express,2017,美国/马耳他,剧情,犯罪,悬疑,肯尼思`布拉纳
http://www.ygdy8.net/html/gndy/dyzz/20180210/56276.html,寻梦环游记,可可夜总会(台),玩转极乐园(港),Coco,2017,美国,喜剧,动画,冒险,李`昂克里奇
http://www.ygdy8.net/html/gndy/dyzz/20180210/56277.html,老爸当家2 , 左两爸右两爸(港) , 家有两个爸x2(台) ,Daddy's Home 2,2017,美国,喜剧,,,希恩`安德鲁斯
http://www.ygdy8.net/html/gndy/dyzz/20180210/56278.html,正义联盟,,,The Justice League Part One / Justice League Mortal / Justice League of America,2017,美国,动作,科幻,奇幻,扎克`施奈德
http://www.ygdy8.net/html/gndy/dyzz/20180210/56280.html,东方快车谋杀案,,,Murder on the Orient Express,2017,美国/马耳他,剧情,犯罪,悬疑,肯尼思`布拉纳
http://www.ygdy8.net/html/gndy/dyzz/20180211/56281.html,狂兽,,,The Brink,2017,中国香港/中国,剧情,动作,犯罪,李子俊
http://www.ygdy8.net/html/gndy/dyzz/20180211/56282.html,Man hunt,,,追捕,2017,中国香港/中国,剧情,动作,悬疑,吴宇森
http://www.ygdy8.net/html/gndy/dyzz/20180212/56291.html,关原之战,,,関ヶ原/Sekigahara,2017,日本,历史,战争,,原田真人
http://www.ygdy8.net/html/gndy/dyzz/20180212/56294.html,Keep Calmand Be A Superstar,,,卧底巨星,2018,中国/中国香港,喜剧,动作,,谷德昭
http://www.ygdy8.net/html/gndy/dyzz/20180212/56295.html,每分钟120击,心动120(港),,120 battements par minute,2017,法国,剧情,同性,,罗宾`坎皮略
http://www.ygdy8.net/html/gndy/dyzz/20180213/56299.html,二代妖精之今生有幸,二代妖精,一代妖精,Hanson and the Beast,2017,中国,喜剧,爱情,奇幻,肖洋
http://www.ygdy8.net/html/gndy/dyzz/20180213/56300.html,伯德小姐,淑女鸟(台),不得鸟小姐(港),Lady Bird,2017,美国,剧情,喜剧,家庭,格蕾塔`葛韦格
http://www.ygdy8.net/html/gndy/dyzz/20180214/56301.html,三块广告牌,意外(台),广告牌杀人事件(港),"Three Billboards Outside Ebbing, Missouri",2017,美国/英国,剧情,犯罪,,马丁`麦克唐纳
http://www.ygdy8.net/html/gndy/dyzz/20180215/56311.html,女士复仇,,,Husband Killers,2017,中国香港,剧情,动作,,火火
http://www.ygdy8.net/html/gndy/dyzz/20180217/56316.html,与神同行,与神一起,与神同在,Along With the Gods: The Two Worlds / Along With God,2017,韩国,剧情,奇幻,,金容华
http://www.ygdy8.net/html/gndy/dyzz/20180217/56318.html,Youth,,,芳华,2017,中国,剧情,历史,战争,冯小刚
http://www.ygdy8.net/html/gndy/dyzz/20180217/56319.html,Fatal Countdown: Reset , Reset,,逆时营救/致命倒数,2017,中国,动作,科幻,,尹鸿承
http://www.ygdy8.net/html/gndy/dyzz/20180220/56325.html,Bleeding Steel,,,机器之血,2017,中国,剧情,动作,科幻,张立嘉
http://www.ygdy8.net/html/gndy/dyzz/20180222/56329.html,斯大林之死,史达林葛屁了！(台),,The Death of Stalin,2017,英国/法国,喜剧,传记,历史,阿尔曼多`伊安努奇
http://www.ygdy8.net/html/gndy/dyzz/20180222/56330.html,灾难艺术家,大灾难家(台),荷里活烂片王(港),The Disaster Artist,2017,美国,剧情,喜剧,传记,詹姆斯`弗兰科
http://www.ygdy8.net/html/gndy/dyzz/20180223/56335.html,The Great Buddha +,,,大佛普拉斯,2017,中国台湾,剧情,喜剧,,黄信尧
http://www.ygdy8.net/html/gndy/dyzz/20180225/56342.html,Explosion,,,引爆者,2017,中国,动作,犯罪,,常征
http://www.ygdy8.net/html/gndy/dyzz/20180225/56343.html,伯德小姐,淑女鸟(台),不得鸟小姐(港),Lady Bird,2017,美国,剧情,喜剧,家庭,格蕾塔`葛韦格
http://www.ygdy8.net/html/gndy/dyzz/20180226/56345.html,雷神3：诸神黄昏,雷神索尔3：诸神黄昏(台),,Thor: Ragnarok,2017,美国,动作,奇幻,冒险,塔伊加`维迪提
http://www.ygdy8.net/html/gndy/dyzz/20180226/56346.html,正义联盟,,,The Justice League Part One / Justice League Mortal / Justice League of America,2017,美国,动作,科幻,奇幻,扎克`施奈德
http://www.ygdy8.net/html/gndy/dyzz/20180227/56350.html,神秘巨星,秘密巨星,隐藏的大明星(台),Secret Superstar,2017,印度,剧情,音乐,,阿德瓦`香登
http://www.ygdy8.net/html/gndy/dyzz/20180227/56355.html,浪矢解忧杂货店,解忧杂货店,,,2017,日本,剧情,,,广木隆一
http://www.ygdy8.net/html/gndy/dyzz/20180227/56356.html,公牛历险记,萌牛费迪南(台),快D啦牛牛(港),Ferdinand,2017,美国,喜剧,动画,冒险,卡洛斯`沙尔丹哈
http://www.ygdy8.net/html/gndy/dyzz/20180227/56358.html,水形物语,忘形水(港),水底情深(台),The Shape of Water,2017,美国,剧情,奇幻,冒险,吉尔莫`德尔`托罗
http://www.ygdy8.net/html/gndy/dyzz/20180228/56365.html,三块广告牌,意外(台),广告牌杀人事件(港),"Three Billboards Outside Ebbing, Missouri",2017,美国/英国,剧情,犯罪,,马丁`麦克唐纳
http://www.ygdy8.net/html/gndy/dyzz/20180301/56369.html,毒。诫,神行太保,陈华传,Dealer Healer,2017,中国/中国香港,剧情,动作,犯罪,刘国昌
http://www.ygdy8.net/html/gndy/dyzz/20180301/56372.html,水形物语,忘形水(港),水底情深(台),The Shape of Water,2017,美国,剧情,奇幻,冒险,吉尔莫`德尔`托罗
http://www.ygdy8.net/html/gndy/dyzz/20180301/56373.html,公牛历险记,萌牛费迪南(台),快D啦牛牛(港),Ferdinand,2017,美国,喜剧,动画,冒险,卡洛斯`沙尔丹哈
http://www.ygdy8.net/html/gndy/dyzz/20180302/56376.html,游戏人生ZERO,ノーゲーム`ノーライフ劇場版,,,2017,日本,动画,奇幻,,石塚敦子
http://www.ygdy8.net/html/gndy/dyzz/20180302/56377.html,正义联盟,,,The Justice League Part One / Justice League Mortal / Justice League of America,2017,美国,动作,科幻,奇幻,扎克`施奈德
http://www.ygdy8.net/html/gndy/dyzz/20180302/56386.html,至暗时刻,最黑暗的时刻(台),黑暗对峙(港),Darkest Hour,2017,英国/美国,剧情,传记,历史,乔`赖特
http://www.ygdy8.net/html/gndy/dyzz/20180303/56394.html,异星觉醒,外星生命(港),异星智慧(台),Life,2017,美国,科幻,惊悚,恐怖,丹尼尔`伊斯皮诺萨
http://www.ygdy8.net/html/gndy/dyzz/20180303/56395.html,奇迹男孩,奇迹,,Wonder,2017,美国/香港,剧情,儿童,家庭,斯蒂芬`卓博斯基
http://www.ygdy8.net/html/gndy/dyzz/20180304/56397.html,我，花样女王,冰之骄女(港),,"I, Tonya",2017,美国,剧情,传记,运动,克雷格`吉勒斯佩
http://www.ygdy8.net/html/gndy/dyzz/20180304/56399.html,起跑线,可怜天下父母心,,Hindi Medium,2017,印度,剧情,喜剧,,萨基特`乔杜里
http://www.ygdy8.net/html/gndy/dyzz/20180304/56400.html,摩天轮,爱情摩天轮(台),奇幻摩天轮(港),Wonder Wheel,2017,美国,剧情,,,伍迪`艾伦
http://www.ygdy8.net/html/gndy/dyzz/20180304/56410.html,马戏之王,大娱乐家(港,台),The Greatest Showman,2017,美国,剧情,传记,歌舞,迈克尔`格雷西
http://www.ygdy8.net/html/gndy/dyzz/20180305/56428.html,帕丁顿熊2,柏灵顿2(港),柏灵顿熊熊出任务(台),Paddington 2,2017,英国/法国/美国,喜剧,家庭,,保罗`金
http://www.ygdy8.net/html/gndy/dyzz/20180306/56429.html,请以你的名字呼唤我,以你的名字呼唤我(港,台),Call Me by Your Name,2017,意大利/法国/巴西/美国,剧情,爱情,同性,卢卡`圭达尼诺
http://www.ygdy8.net/html/gndy/dyzz/20180306/56430.html,勇敢者游戏：决战丛林,野蛮游戏：疯狂丛林(台),逃出魔幻纪：丛林挑机(港),Jumanji: Welcome to the Jungle,2017,美国,动作,奇幻,冒险,杰克`卡斯丹
http://www.ygdy8.net/html/gndy/dyzz/20180306/56435.html,前任3：再见前任,前任3,前任攻略3,The Ex-File: The Return of the Exes,2017,中国,喜剧,爱情,,田羽生
http://www.ygdy8.net/html/gndy/dyzz/20180307/56436.html,缩小人生,缩身,,Downsizing,2017,美国,剧情,喜剧,科幻,亚历山大`佩恩
http://www.ygdy8.net/html/gndy/dyzz/20180307/56440.html,王牌特工2：黄金圈,王牌特工2,皇家特工：金圈子(港),Kingsman: The Golden Circle,2017,英国/美国,喜剧,动作,冒险,马修`沃恩
http://www.ygdy8.net/html/gndy/dyzz/20180308/56441.html,太空救援,礼炮号空间站,,,2017,俄罗斯,动作,冒险,,克里姆`斯彭科
http://www.ygdy8.net/html/gndy/dyzz/20180309/56449.html,帕丁顿熊2,柏灵顿2(港),柏灵顿熊熊出任务(台),Paddington 2,2017,英国/法国/美国,喜剧,家庭,,保罗`金
http://www.ygdy8.net/html/gndy/dyzz/20180309/56450.html,Twenty Two,,,二十二,2017,中国,纪录片,,,郭柯
http://www.ygdy8.net/html/gndy/dyzz/20180311/56456.html,星球大战8：最后的绝地武士,星球大战：最后绝地武士(港),星球大战8,Star Wars: The Last Jedi,2017,美国,动作,科幻,冒险,莱恩`约翰逊
http://www.ygdy8.net/html/gndy/dyzz/20180313/56466.html,宣告黎明的露之歌,宣告黎明的人鱼之歌(港),告知天亮之路,夜明け告げるルーのうた / Yoake Tsugeru Lu no Uta / Lu Over the Wall,2017,日本,剧情,动画,奇幻,汤浅政明
http://www.ygdy8.net/html/gndy/dyzz/20180313/56467.html,宣告黎明的露之歌,宣告黎明的人鱼之歌(港),告知天亮之路,夜明け告げるルーのうた / Yoake Tsugeru Lu no Uta / Lu Over the Wall,2017,日本,剧情,动画,奇幻,汤浅政明
http://www.ygdy8.net/html/gndy/dyzz/20180313/56468.html,湮灭,灭绝(台),灭。境(港),Annihilation,2018,美国/英国,科幻,悬疑,惊悚,亚历克斯`加兰
http://www.ygdy8.net/html/gndy/dyzz/20180313/56470.html,Mr. No Problem,,,不成问题的问题,2016,中国/法国,剧情,,,梅峰
http://www.ygdy8.net/html/gndy/dyzz/20180314/56482.html,九三年夏天,夏日1993,九三年之夏,Estiu 1993,2017,西班牙,剧情,家庭,,卡拉`西蒙`皮坡
http://www.ygdy8.net/html/gndy/dyzz/20180315/56485.html,春宵苦短，少女前进吧！,夜短梦长，少女前进吧！(港),,"夜は短し歩けよ乙女 / Yoru wa Mijikashi Arukeyo Otome / The Night is Short, Walk on Girl",2017,日本,喜剧,爱情,动画,汤浅政明
http://www.ygdy8.net/html/gndy/dyzz/20180315/56487.html,天上再见,,,Au revoir la-haut/See You Up There,2017,法国/加拿大,剧情,战争,,艾尔伯特`杜邦迪
http://www.ygdy8.net/html/gndy/dyzz/20180315/56488.html,The Monkey King 3: Kingdom of Women,,,西游记女儿国/西游记`女儿国/西游记之女儿国,2018,中国/中国香港,喜剧,爱情,奇幻,郑保瑞
http://www.ygdy8.net/html/gndy/dyzz/20180316/56489.html,星球大战8：最后的绝地武士,星球大战：最后绝地武士(港),星球大战8,Star Wars: The Last Jedi,2017,美国,动作,科幻,冒险,莱恩`约翰逊
http://www.ygdy8.net/html/gndy/dyzz/20180316/56496.html,至暗时刻,最黑暗的时刻(台),黑暗对峙(港),Darkest Hour,2017,英国/美国,剧情,传记,历史,乔`赖特
